gene,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches
ZDBF2,True,0.1812731863536395,1.4768470301821703,0.95851475,5
ADAM23,True,0.14882788289173274,2.4829980051236236,3.8703494,10
AC008269.1,True,0.07996236942588715,1.6204563550073678,1.4469985,8
AC007879.3,True,0.03428358036772441,1.5091274678854285,1.1568246,3
AC009226.1,True,0.3330765811885382,1.7309295140321823,1.4688418,8
PTH2R,True,0.022928969757117976,1.5654679660782977,1.2854416,4
MAP2,True,0.03362492500533299,1.7894578884748082,1.8846432,9
CPS1,True,0.013680686766139507,1.3436644287266544,0.6682338,3
ERBB4,True,0.02967114151402771,1.6754077919779782,1.6125395,6
AC093865.1,True,0.4231990442074404,2.5453558495782467,4.0595675,10
IKZF2,True,0.769302792222238,2.754097848422786,4.209945,10
SPAG16,True,0.15169809351038632,1.5746409953998382,1.3067359,4
AC068051.1,True,0.12700790267572692,2.2273706014581185,3.1464448,10
BARD1,True,0.22114496301668113,1.493377135803521,1.0390153,4
SNHG31,True,0.03134042683584169,1.4096104933180897,0.8771535,3
ABCA12,True,0.011291054873050382,1.390776950684889,0.7736988,3
FN1,True,0.026260431519939047,1.4427033271576306,0.9445863,3
MREG,True,0.09702801572949817,1.3811395876563977,0.7669977,3
DIRC3,True,0.36959061079618777,2.1480487614133317,2.8639915,10
SLC11A1,True,0.8393391551657492,1.9966042555194368,1.6768048,8
CYP27A1,True,0.23321693552434558,1.5961241686725143,1.1884172,5
EPHA4,True,0.579701075742523,2.040661898547845,2.205204,10
SGPP2,True,0.1458781112720638,1.5954724320683444,1.371215,7
AP1S3,True,0.31013767181799146,1.6948588485615381,1.4601115,8
SERPINE2,True,0.019448615930962185,1.4470502888986743,0.928064,3
CCDC195,True,0.006427696756084425,1.5642679427149069,1.24813,6
NYAP2,True,0.014821226159186785,1.5172822715559964,1.1503007,5
COL4A4,True,0.07782015531115945,1.5981696822354625,1.3495991,7
COL4A3,True,0.07213776793335475,1.6030467967318025,1.3099089,8
AC097662.1,True,0.03883429676995778,1.5271182632563334,1.14474,5
CCL20,True,0.005843489329385619,1.3172990471263453,0.64144784,4
PID1,True,1.34208432013186,3.0626709243611296,3.7883685,10
PDE6D,True,0.21801485091596146,1.5294627059468051,1.1396338,4
AC019130.1,True,0.09789153407008622,1.4821785458361438,1.0891534,6
UGT1A8,True,0.0006027906114807315,0.7349411094105589,0.738627,3
LINC01891,True,0.1832559138031723,1.5591847350713626,1.2341903,6
AGAP1,True,0.4808540094903749,2.091071713115142,2.5527282,10
AC012063.1,True,0.049063458189126774,1.5787071719306929,1.325647,7
RAMP1,True,0.04268753237820015,1.3486681412516544,0.696478,3
LINC01937,True,0.01325169569710551,1.3398031154320347,0.60308284,4
SNED1,True,0.778691427302998,2.142485875501439,2.0733674,9
AC005237.1,True,0.20318075685893655,1.4979559727128884,1.0061805,5
CHL1,True,0.019334352923104543,1.5387336253320183,1.2035831,5
LINC01266,True,0.0099767694438082,1.7561381025336313,1.8276945,6
AC034195.1,True,0.2229196307731225,2.0226486392073495,2.561852,10
AC023480.1,True,0.11083293551381816,1.4113264381390722,0.8863908,3
AC018816.1,True,0.19082037097061127,1.5260599965434305,1.1735729,5
AC087857.1,True,0.0026387142743823705,1.3695487239803228,1.0964341,5
AC069277.1,True,0.03385745906833931,1.9687721049861828,2.407471,9
GRM7,True,0.038263348819363704,1.663972180342921,1.5478667,4
AC077690.1,True,0.03055779082772158,1.652372046238225,1.5195491,6
LMCD1-AS1,True,0.027752966514736865,1.7279516585863834,1.7431862,9
SRGAP3,True,0.10647394249552974,1.495415913189806,1.1301888,3
IRAK2,True,0.2264436686913578,1.4863386561439866,0.9921682,3
PPARG,True,0.25969461686011985,2.3094667444534633,3.409248,9
TSEN2,True,0.22938136009415583,1.494047792197532,1.0027889,4
AC090952.2,True,0.0023952831783960065,1.2868996178475827,0.54214126,3
COLQ,True,0.21782663794712534,1.7351572102537056,1.6600903,9
ANKRD28,True,1.080680151770558,1.8277889853428975,0.8853915,3
AC090945.1,True,0.07811437178735213,1.5627180792138429,1.3002541,7
SATB1-AS1,True,0.6193632494332586,2.058416837386772,2.0294697,10
KCNH8,True,0.08945433249958358,2.202188207389592,3.0464382,10
AC061958.1,True,0.02620846282323718,1.5464911456241448,1.2360388,5
SGO1-AS1,True,0.7053413887102739,2.535913134396807,3.4699197,10
ZNF385D,True,0.10075710206509429,2.712631993243339,4.4882245,9
UBE2E2,True,1.634393756774435,2.350451221416133,1.5937966,7
THRB,True,0.0393252661343822,1.6892789700023676,1.6062862,6
NEK10,True,0.07336737611298652,1.6886460051007361,1.6336751,8
LINC01967,True,0.012892513007981138,1.551464221958994,1.2611595,4
RBMS3,True,0.191134784685053,2.6743055380498584,4.430761,10
RBMS3-AS2,True,0.006757415114798597,1.364815639674088,0.7105513,4
OSBPL10,True,0.4579543344914557,2.5498724964354826,3.9694855,9
CMTM8,True,0.5479280091724367,2.148999414805152,2.5688803,10
LINC01811,True,0.050282731725004595,2.013768642077039,2.521389,9
CTDSPL,True,0.043383779250567585,1.6190720723974212,1.3907229,7
CCR8,True,0.004973117580503552,1.3145904898150946,0.5888198,3
EIF1B-AS1,True,0.2484154263078068,1.8713316446655424,2.0356164,10
ENTPD3-AS1,True,0.09419833950663814,1.4591165108262942,0.9992246,4
AC099560.1,True,0.008699693617153373,1.325833657960086,1.0187224,4
ANO10,True,0.5197735885444932,1.699462930544503,1.1560389,6
CDCP1,True,0.02988896177679156,1.3107571680564571,0.56245804,3
LZTFL1,True,0.25919825138055896,1.5747167670746265,1.2418057,7
LTF,True,0.00248384360116333,1.824431901355713,1.8853717,5
KIF9-AS1,True,0.28467610020181056,1.5828046295997857,1.2331642,7
DOCK3,True,0.25448634429984685,1.993443029661906,2.5067215,10
SFMBT1,True,1.054534447780108,1.8388449838016718,0.91538316,3
CACNA1D,True,0.17162874695480154,1.4094056490601274,0.78422517,3
HESX1,True,0.023404437033355333,1.4182549895803112,0.88961816,4
C3orf67,True,0.014072680946038082,1.6516141733155176,1.4840372,6
AC126121.3,True,0.07813878955076725,1.4344852359435094,0.8823048,3
FHIT,True,1.879014981086828,3.1107630207593333,2.818212,10
PTPRG,True,0.22462928629199305,2.2599095102631326,2.980514,10
CADPS,True,0.010503724027827302,1.703671612069299,1.6755068,6
PRICKLE2,True,0.013017374185114708,1.4551501545968297,0.9779051,4
MAGI1,True,0.016684227148612278,1.6613664898803648,1.531037,7
LRIG1,True,0.7816988894026304,1.986230834584644,1.6730838,9
SUCLG2-AS1,True,0.15425986825590288,2.0174608148527113,2.5536478,10
TAFA1,True,0.8456032371324961,2.583160122845342,3.3954153,10
FRMD4B,True,0.595871404434044,1.7277920534942397,1.2308393,7
MITF,True,0.26006900108878594,1.775044661610827,1.7735258,7
PROK2,True,0.10388285378439002,1.583505093708667,1.329142,6
ROBO1,True,0.055848087228818975,1.950018743947751,2.3685052,10
CADM2,True,0.045563417328716924,1.8851531071910537,2.1809776,8
PROS1,True,0.014232845420348857,1.389101132398991,0.78707314,3
ARL13B,True,0.16540869895813817,1.5196778217705877,1.1617017,4
ARL6,True,0.06344221293904825,1.5061320515543397,1.1316028,6
DCBLD2,True,0.04059732005891043,1.5134326899494386,1.139533,4
AC091212.1,True,0.00325260877614263,1.3509206277752934,0.6370857,3
CMSS1,True,1.0574844928167622,2.1699893471976734,1.9285847,10
FILIP1L,True,0.4773881227886079,1.6491197789550214,1.1008795,4
AC129803.1,True,0.030640294686194884,1.4674708102530907,1.0399228,3
AC020651.2,True,0.10220946593896932,1.8295912096008817,2.0429115,8
ZPLD1,True,0.022372695854914852,1.4889854942507694,1.0383382,4
ALCAM,True,0.7365602508784679,2.2225931322141044,2.5946543,10
CBLB,True,2.281913019570381,2.504004247369378,0.8052584,3
AC063944.1,True,0.008517128985930988,1.5455789300054528,1.1756754,7
HHLA2,True,0.028494668884099607,1.5128740519430366,1.149663,4
DZIP3,True,0.29382866399607693,1.564928882233192,1.0445644,4
TRAT1,True,0.5684975896343369,1.7297190796611481,1.1922959,5
AC078980.1,True,0.01107774259908156,1.5496614247170737,1.2152772,6
NECTIN3-AS1,True,0.018705996626870863,1.5892713916779397,1.395288,7
NECTIN3,True,0.10843487702768277,1.7137354756772267,1.7245437,9
CD96,True,1.3908277662249247,2.143708412951568,1.3378234,7
PLCXD2,True,0.25562462223513716,1.5646003942348279,1.1275008,6
PHLDB2,True,0.1841704696611433,1.554733791685731,1.2118448,6
SLC9C1,True,0.015362268495216592,1.4337268586210137,0.9348378,3
CD200,True,0.09998194586890277,1.526124700579142,1.090483,5
BTLA,True,0.19855616665069542,1.5540194117805675,1.0199633,3
AC078785.1,True,0.11998893937418971,1.7410502957559344,1.7767552,10
SIDT1,True,0.943347783855771,1.787667481872767,0.86364365,3
CCDC191,True,0.14337336183162025,1.4281946295000432,0.9191543,3
AC128687.3,True,0.015762264053759568,1.4945940458929057,1.0651873,4
DRD3,True,0.015249881515226351,1.4526497087316435,0.9782237,4
ZBTB20-AS1,True,0.09029904870222374,1.4847663023664126,1.0307682,4
ZBTB20-AS5,True,0.17910794166421407,1.4174901736509895,0.8406118,3
AC026341.1,True,0.24492110020355665,2.0039867777048075,2.4342787,10
AC092691.1,True,0.004825831704770732,1.3276514024303485,0.7050569,3
AC068633.1,True,0.08057825330383835,2.2340112731800095,3.1562948,10
IGSF11,True,0.05181173561387287,1.8136633302896492,2.0077794,9
GPR156,True,0.05709844566518104,1.7984807999068706,1.9452684,9
POLQ,True,0.033525286424480945,1.598825536927809,1.3682295,8
CD86,True,0.7791571767468914,2.072530972543672,2.0884984,8
CASR,True,0.008672144610974488,1.461072567549836,1.0214435,3
SEC22A,True,0.5637438914333123,1.6701422020247114,0.95798296,3
MYLK,True,0.021086787409886145,1.3738498905558927,0.73857963,3
KALRN,True,0.04410944972726078,1.4210528017515043,0.8567039,3
MUC13,True,0.010499213374657134,1.4682322066076425,1.0395267,5
SLC12A8,True,0.01912203497837258,1.4377271039457369,0.88297594,4
AC092902.4,True,0.028631576200491615,1.4620853808215661,1.001909,5
CHCHD6,True,0.16422697418099408,1.4543502734550189,0.9680311,3
MGLL,True,0.1898006289929731,1.584010353699641,1.3419231,5
GATA2,True,0.005233156553649111,1.5319651950075017,1.1322532,5
GP9,True,0.013346107428418455,1.7443730543123148,1.7884539,7
AC055733.2,True,0.06605387018708343,1.344319816270995,0.6340925,3
NEK11,True,0.09781440572506497,1.5640409653371956,1.2912557,4
CPNE4,True,0.02825817264834309,1.3886335471425493,0.78439665,3
NPHP3-AS1,True,0.01712527310685977,1.4876700354885755,1.0665051,5
TMEM108,True,0.010512496171925779,1.3713858837645234,0.6890999,4
EPHB1,True,0.09187977785607968,2.075642902064922,2.6879976,10
PPP2R3A,True,0.1378325197595744,1.524007137743841,1.1724843,4
CEP70,True,0.18083203258520936,1.4697417495765683,1.0257548,4
AC046134.2,True,0.18948000559739556,1.5383592813502875,1.2176287,6
NMNAT3,True,0.07923051023732416,1.5044654367533554,1.1306714,6
TFDP2,True,1.0816651057191549,2.0908718623323055,1.6185453,10
PLS1,True,0.024297862062273634,1.6574482392999055,1.5365235,7
TRPC1,True,0.19012718212547358,1.6226502985565507,1.3874625,7
PLSCR4,True,0.004606113341502464,1.4186708323806043,0.91689575,3
PLSCR2,True,0.01661984695820948,1.5451306013788733,1.2408035,4
LINC02046,True,0.0026523606437971344,1.3101097059024844,0.634347,3
WWTR1,True,0.10928429014336069,1.474056694874071,1.0493381,5
MED12L,True,0.15738995443707843,1.8692203112819794,2.0549889,8
P2RY14,True,0.10140542224246399,1.881366073159126,2.1721675,9
P2RY12,True,0.028008760959972883,1.3182271841562319,0.605983,3
AADACL2-AS1,True,0.011086995645354683,1.6558805861225196,1.5398304,7
AC108718.1,True,0.03585226420668033,1.4813917423560796,1.0648804,3
LINC02006,True,0.018348923342826385,1.464414918776315,0.9551593,4
MME,True,0.036246476967408195,1.9216375506490437,2.2708786,7
LINC00886,True,0.1058220661656106,1.511812888380192,1.1310918,5
LEKR1,True,0.07221337980000596,1.7520306944331232,1.8244882,9
AC092944.1,True,0.18795113161142757,1.566842894096763,1.2247816,6
VEPH1,True,0.03075438431826582,1.4215444567284798,0.8817143,4
PTX3,True,0.04900693611826107,1.6547225953115692,1.6158948,4
MLF1,True,0.02809191805789954,1.5857489951918626,1.3227375,6
RARRES1,True,0.02703743000761329,1.3018900742843273,0.5776647,3
IFT80,True,0.29918395376446405,1.6321705028992401,1.1664063,5
PPM1L,True,0.9543445575750692,2.1858326077135852,1.984439,10
SERPINI2,True,0.0494551985038682,1.2804622049598802,0.92219275,4
WDR49,True,0.18854524842999604,1.6987836029908425,1.5457907,6
MECOM,True,0.018249030278759126,1.65929915052889,1.5492823,5
SLC7A14-AS1,True,0.0180123685223999,1.3186886083176395,0.56526965,3
TNIK,True,1.5659933605250242,2.233889628361264,1.3977045,5
PLD1,True,0.3225509397443286,1.671456892141998,1.3461306,6
FNDC3B,True,1.957079080601964,2.3052077256144825,1.0262794,3
NCEH1,True,0.21000406382312503,1.5518482164557779,1.1433135,4
NLGN1,True,0.016567779441454444,1.4826521990899983,0.98816687,5
NAALADL2,True,0.17175628270629498,2.0839012178406024,2.734406,10
LINC01208,True,0.013819294281804584,1.6009982436969323,1.3806914,7
KCNMB2-AS1,True,0.04342348579505495,1.9101678740161432,2.28195,9
AC108734.4,True,0.007387778666263667,1.4796606117041775,1.0604074,5
SOX2-OT,True,0.1700140882117164,2.4444661811515513,3.7776597,10
AC125613.1,True,0.008180723741963306,1.3377819384948668,0.6696948,4
MCF2L2,True,0.40114151827715744,1.7722599879441259,1.5401385,5
B3GNT5,True,0.26786436207016906,1.5465613433586842,1.110739,3
MAP3K13,True,0.15038966570406911,1.5611333795677613,1.277431,6
IGF2BP2,True,0.36624044797100014,1.5842885294876106,0.9441542,3
DGKG,True,0.34653004930147246,1.4986664160625702,0.90814894,3
ST6GAL1,True,1.1659243165789983,1.9231231677037062,1.0385637,3
TPRG1,True,0.29944337196660176,1.8269503685129713,1.8902489,9
TP63,True,0.043970113488240356,2.251397036949354,3.1886742,10
P3H2,True,0.019915873390516425,1.531468644095748,1.1728224,6
IL1RAP,True,0.561487580881262,1.8684874884924039,1.5789803,7
CCDC50,True,0.48707957709405153,1.9439207587563403,2.0600052,7
AC073365.1,True,0.014488496062665049,1.4851398772083022,1.0227478,5
FGF12,True,0.022526025716914106,1.6573248279425976,1.546544,6
MB21D2,True,0.2793658578160288,1.81539857847793,1.8442823,10
ATP13A4,True,0.05474389936481814,1.4646663606112473,1.0049458,3
ATP13A3,True,1.1711429355507437,1.825331716944661,0.664328,3
SPON2,True,0.4932144947040973,1.9345377975781433,1.919545,7
ZFYVE28,True,0.5131802796722177,1.7023248679193177,1.0874847,3
STX18-AS1,True,0.2849652731080935,1.7759442716698586,1.7473795,10
STK32B,True,0.06711813019305299,1.4631965099665665,0.9970796,3
ABLIM2,True,0.050209427263902,1.5348721864137338,1.1883212,5
AC073648.7,True,0.005351136610622221,1.361310314880369,0.73216045,3
CLNK,True,0.1419000168236442,2.0658693316324985,2.6691046,8
AC006230.1,True,0.03111708732437794,1.5454774674647687,1.261806,7
AC005699.1,True,0.015639276050329894,1.8604083869883852,2.1840193,8
LINC01182,True,0.008606564843766998,1.4210012982404647,0.86506486,4
AC092546.1,True,0.08296099708325247,1.4348359982315704,0.898405,3
LINC00504,True,0.0631947733276253,1.900145706939594,2.191601,8
AC098829.1,True,0.37051553602822823,1.641735681841005,1.1092904,4
C1QTNF7,True,0.05183359230391903,1.3520455685269392,0.75085735,4
CD38,True,0.22690661800227918,1.6495704919709433,1.4299469,6
FGFBP2,True,0.38294068985433605,1.8781817939260528,1.8935645,8
TAPT1-AS1,True,0.2169935750995541,1.5722133140398302,1.0848695,6
AC097515.1,True,0.0043898924701705234,1.5037233798106724,1.0908111,5
LDB2,True,0.07696603457722388,2.1758604821572725,2.957618,9
AC093898.1,True,0.009850510075947729,1.5999692928006586,1.3560939,7
SLIT2,True,0.020513095833861912,1.8112758868655887,1.9609809,7
KCNIP4,True,0.07253283176497373,2.3278654324727333,3.445363,7
AC096719.1,True,0.016654478830118436,1.5221751499941016,1.1656334,6
ADGRA3,True,0.07713979694286359,1.5852158497647866,1.3323091,5
AC093607.1,True,0.004043268104309642,1.53506802209331,1.6280318,6
SEL1L3,True,0.8125751083679432,2.0094252169108926,1.6499358,7
TBC1D19,True,0.38206249568127026,1.62742003360439,1.1161548,6
PCDH7,True,0.006016685166954425,1.4494929280507391,0.9069873,3
LINC02506,True,0.08144600425932584,1.7324067974854451,1.7140945,7
DTHD1,True,0.3021017235492115,2.012340363108918,2.401143,10
TMEM156,True,0.4708264931520706,1.8127248479152989,1.581412,7
WDR19,True,0.2033075328745239,1.5161839863577566,1.0812652,3
RHOH,True,1.56574027956599,2.135270894109012,1.1158639,3
RBM47,True,1.235975580047097,2.3874243261544565,2.174931,8
NSUN7,True,0.059147632440779585,1.4596436693670856,1.0319302,4
APBB2,True,0.10903271545094488,1.4578795999546341,0.9274018,3
AC111006.1,True,0.019538685308107644,1.4724965658521734,1.0151016,7
AC024022.1,True,0.005555919351834685,1.4924926626227302,1.1542959,4
ATP8A1,True,1.7107723809612558,2.1909556838663944,0.9537368,3
CORIN,True,0.012156799113117895,1.430498045829227,0.92962646,3
AC107068.2,True,0.14195045884444482,1.4322611776578544,0.94861233,5
NIPAL1,True,0.040361245737693556,1.6235491066650671,1.4540274,7
TXK,True,1.230895530615226,2.3296734396216445,2.0508273,10
LINC01618,True,0.027872351496929453,1.504822176748851,1.1646413,4
SCFD2,True,1.1499824584629867,1.8634036849108935,0.8767453,4
KIT,True,0.008191357805004164,1.4987754763403742,1.1516184,4
KIAA1211,True,0.01692958037510835,1.7814662656498723,1.8721051,8
IGFBP7,True,0.24627327816019898,1.7183629351179313,1.5389626,6
LINC02232,True,0.002144689576871435,1.310872623554246,0.6194392,5
STAP1,True,0.2174116960782749,1.6517001186563398,1.3442837,6
UBA6-AS1,True,0.21415662118328554,1.8705913136571088,2.1301224,10
AC111000.4,True,0.0016480914863576481,1.475447588142424,1.0558918,3
JCHAIN,True,0.10343098338478196,3.459552804211124,6.5576706,9
SLC4A4,True,0.23907680407873197,1.870674956564662,2.0773308,10
AC053527.2,True,0.16571527604045816,1.559442484021374,1.2925948,6
RASSF6,True,0.11394461038613779,2.058168142043462,2.499659,10
CXCL8,True,0.5343476722921636,2.8016680123037743,4.597179,10
PF4,True,0.07718450698038888,2.3762067191618277,3.6216304,10
PPBP,True,0.13266262744080537,2.8394097349610776,4.8669834,10
CXCL3,True,0.02195485260892357,1.5536299894598327,1.2467437,4
CXCL2,True,0.05953856695019486,1.7166044299739618,1.747647,6
EREG,True,0.42340063520150883,2.9410750435006294,5.070228,10
AREG,True,0.30895770182472765,1.903289547759499,2.0904956,6
PARM1,True,0.02633769807006687,1.755624837152466,1.8011436,8
CXCL9,True,0.0016841459756001438,1.3733656173483924,1.2097576,5
SHROOM3,True,0.009570044519933874,1.6011669300581803,1.3808296,6
MRPL1,True,0.4813371203664672,1.6545207243355402,1.0054613,3
FRAS1,True,0.007328529089618006,1.490543516138899,1.0929316,5
ANXA3,True,0.002309260938265594,1.3708948111853747,0.7021385,4
BMP2K,True,0.9246085786782793,1.8780522315947081,1.0728122,4
LINC01088,True,0.05063415476299673,1.90248965695442,2.2673845,8
ANTXR2,True,1.1895414301765643,1.9333104633488958,0.94957256,3
CFAP299,True,0.039930417210333975,1.9803842490406698,2.4631076,9
BMP3,True,0.00199679162277243,1.2867980220023236,0.76756,3
PRKG2,True,0.045194322956685726,1.5083323858112219,1.1127845,4
RASGEF1B,True,0.6813931402481656,1.8231128131738246,1.2702723,6
TMEM150C,True,0.017342310715696925,1.460675410306608,0.9885226,3
SCD5,True,0.07172829063487571,1.5344336859161625,1.18719,5
GPAT3,True,0.3751287944765198,1.863202216803424,1.9370772,7
WDFY3,True,1.0161120253044829,2.0369709992333784,1.5381486,7
ARHGAP24,True,1.6314504957054035,3.036222378193412,3.2593517,9
PTPN13,True,0.16640468280851678,2.1518494843265064,2.9483407,10
PKD2,True,0.4123092891539131,1.5860675612883333,0.9443781,3
ABCG2,True,0.029123615988701584,1.5344226807357635,1.2272484,4
PPM1K-DT,True,0.037745198562327976,1.438632780363419,0.96575516,3
FAM13A,True,0.7231644031671073,2.1855937025484415,2.4694448,9
GPRIN3,True,1.4672613747375949,2.085831516449596,1.0927902,5
SNCA,True,0.08213503417512283,1.546437708027729,1.2665228,5
CCSER1,True,0.5810376483909125,3.135781278583956,5.8583117,10
BMPR1B,True,0.01477799685311457,1.4659988451028254,1.0008681,4
UNC5C,True,0.012245372292123238,1.6433325638453269,1.5424879,6
STPG2,True,0.09224947653191334,1.84391966649241,2.0759768,9
TSPAN5,True,0.6706237284121778,1.9921990462388053,1.882192,10
AP002026.1,True,0.05932840059154374,1.582811554260789,1.3566585,5
AC097460.1,True,0.02417445743608776,1.612720987830717,1.3850588,7
BANK1,True,1.1653643472942716,3.707282252558006,6.0016155,10
AP002075.1,True,0.20194472554462903,1.9064150468430678,2.1713068,7
SLC39A8,True,0.4792223230040588,1.7654892627134864,1.3776463,6
SLC9B1,True,0.14131842191691224,1.6950335308086149,1.6717744,9
CENPE,True,0.09419766614383321,1.5357394473751307,1.206536,6
LINC02428,True,0.007216638922307578,1.3918491448864603,0.7261443,3
CXXC4-AS1,True,0.0064559482677479536,1.6060489037912222,1.423551,6
AC004053.1,True,0.0181381942222272,2.0652070600097128,2.656414,8
GSTCD,True,0.2432581066975162,1.818455219335742,1.8784019,10
AC109361.1,True,0.01232740867100128,1.4347620500095837,0.9532039,3
DKK2,True,0.008971558017246719,1.5416444880136657,1.1957642,6
SGMS2,True,0.3957590792681115,1.5529402336029794,0.9365308,3
LEF1,True,1.5962925646113395,2.855547163667916,2.7661672,10
LEF1-AS1,True,0.3134224072197675,1.8894970397405064,2.0182154,10
RPL34-AS1,True,0.14639504447836024,1.653153364138761,1.5277911,7
COL25A1,True,0.047491986928587866,1.6271818247518344,1.4466107,6
ELOVL6,True,0.1857395847704681,1.8191656435436137,1.9648654,10
ANK2,True,0.033742130616713356,1.9441759850749918,2.3172305,10
CAMK2D,True,1.9801903882272505,2.3742687662069306,1.0721606,3
ARSJ,True,0.014045348935303856,1.564190550973146,1.3256801,6
UGT8,True,0.052513120301830675,1.4619236026903712,0.9946726,3
SYNPO2,True,0.051737412929560175,1.6096551905336909,1.386821,7
AC073475.1,True,0.15280528252847686,1.9920137630691996,2.4997902,10
PRDM5,True,0.019878430945669726,1.6361188175275827,1.4522781,8
TNIP3,True,0.08584168573430946,1.6043512540740281,1.391397,5
IL21-AS1,True,0.006735957744897074,1.296549892077176,0.56169415,3
SPATA5,True,0.9763061304396657,1.8922802614026886,1.1280568,4
FAT4,True,0.03818085111219449,1.7317560094634874,1.7495942,9
LINC02615,True,0.08953427361794405,1.6789138371805759,1.598353,8
AC093916.1,True,0.0253918281192951,1.8023453512450742,1.9514099,8
AC097511.1,True,0.0016637614707839849,1.3822986825071044,0.6712822,3
SLC7A11,True,0.07600197344151936,1.8220067871451935,2.0328906,10
AC093766.1,True,0.001673864661816147,1.2363864331344763,0.6994348,3
AC109927.1,True,0.10711754919996734,1.6053444015935945,1.3786794,7
NOCT,True,0.30222235093090666,1.4829100290475763,0.7304037,3
AC097376.3,True,0.5002492438518491,1.7426496766929145,1.3088144,7
MAML3,True,1.2569432880882334,2.361580161296117,2.0431144,8
SCOC-AS1,True,0.017729246375063058,1.5863387281172203,1.3452705,5
TBC1D9,True,0.56189541976447,1.704096525010468,1.1168015,5
RNF150,True,0.035714605989997136,1.4767774645567702,1.0541009,5
IL15,True,0.7767320810961634,1.8093824481438212,1.1922896,3
INPP4B,True,2.1215910653052013,3.1823484505383823,2.3039849,10
AC139720.1,True,0.676887497310465,2.494181023230144,3.2759154,9
GAB1,True,0.6210535972182101,1.830569861755024,1.4272506,6
AC107223.1,True,0.194410284530446,1.8734457672908575,2.1232834,10
AC098588.3,True,0.021718461435192647,1.6268509371090603,1.4424747,8
ZNF827,True,0.5723580020098333,1.679211575953396,0.9587543,4
ARHGAP10,True,0.5435414658458272,1.7079403239008866,1.0284162,3
NR3C2,True,1.32963303148034,2.4542969454969943,2.2809691,10
AC002460.2,True,0.28959391183660355,2.4364055428869023,3.6216614,10
DCLK2,True,0.10937067461419259,1.656450179699436,1.4106953,6
FAM160A1,True,0.152131696044415,2.729892225742837,4.525858,10
TRIM2,True,0.07271402451907796,1.533650289199606,1.201138,5
TLR2,True,1.121656952110715,2.1893078916168376,1.7782795,8
RNF175,True,0.10644875280878145,1.6682047882048843,1.58347,8
AC079298.3,True,0.008201330229939857,1.60867616600476,1.3835897,5
GUCY1A1,True,0.043152522044436,1.5085388421499737,1.1515278,5
PDGFC,True,0.31601788443749157,1.6483471138348602,1.2546647,7
MARCH1,True,1.5386693983516113,2.3582736186983464,1.5434538,6
CPE,True,0.00633997134615438,1.7012113656165873,1.7055583,4
SPOCK3,True,0.04916888645773331,1.6493603245558508,1.4978472,7
PALLD,True,0.1377192593619483,1.4889085797218178,1.0646452,4
SH3RF1,True,0.2595360942336661,1.663747669680416,1.5102563,6
MFAP3L,True,0.010812753812192488,1.4378369803618813,0.9258643,3
GALNTL6,True,0.06292925866138957,2.419167366830268,3.5992079,9
HPGD,True,0.15968111561871806,1.938927585566144,2.282843,10
GLRA3,True,0.06050049806032461,1.3970495038532458,0.7707062,3
ADAM29,True,0.015201988114193188,1.3241363052667396,0.5563502,3
AC022325.2,True,0.004321194414158115,1.4955840373052085,1.092164,4
GPM6A,True,0.4077900874133684,2.453940500955415,3.4503384,10
ASB5,True,0.00382034140618684,1.7040101333509796,1.6872057,6
AC078881.1,True,0.22061907056788482,1.88920500535664,2.1617186,9
LINC00290,True,0.0027343682302422186,1.3838258498233973,0.79790515,4
TENM3-AS1,True,0.005482790498941188,1.479836945770069,0.9677516,5
WWC2,True,0.280857833498521,1.5880641112520015,1.1019096,4
STOX2,True,0.011813965177061762,1.5823059756934925,1.297176,4
ACSL1,True,1.5684070619531147,2.9915816638278834,3.2601056,10
AC084871.1,True,0.2735657696998506,1.4923765573574246,0.92398643,3
SNX25,True,0.7311277514879699,1.7619788506894214,1.07481,3
SORBS2,True,0.044815394910891745,1.7370998510009692,1.7209303,7
F11,True,0.005939654593684325,1.4256735586567413,0.95322466,4
FRG1-DT,True,0.07368165042228994,1.5938218266038624,1.3543861,6
LINC02102,True,0.013478631426053725,1.3359308839650257,0.63931507,3
SEMA5A,True,0.11636365647055542,2.118427896592303,2.8153634,10
LINC02112,True,0.014887839587249397,1.397811235028151,0.8026394,3
ANKRD33B,True,0.15421921930351976,1.6998045128029904,1.6044408,7
CTNND2,True,0.02387114143189103,1.8542497647631606,2.1532402,6
TRIO,True,1.2416462184051738,2.0926333216757866,1.4010187,5
ANKH,True,0.8138565381110133,1.7418296429044635,0.9045991,3
LINC02149,True,0.004235814765668591,1.4136681741730608,0.77371985,4
RETREG1,True,0.5287551175711492,1.7778087360617445,1.308007,6
BASP1,True,0.42794374575183064,1.955140209671412,2.061863,9
LINC02100,True,0.3041775171426774,1.663564619339816,1.3810744,7
AC140168.1,True,0.0019505709080493473,1.3099812493268608,1.0415388,3
AC091946.1,True,0.03405509702481276,1.7312748151481827,1.7636502,9
C5orf17,True,0.10728116928271574,2.466198493228926,3.7923424,10
AC114930.1,True,0.012013067518850952,1.4705783224296258,1.0141717,4
LINC02211,True,0.010473791963112324,1.4220583144287342,0.92853075,4
CDH9,True,0.0033694445970855495,1.3265206043730322,0.54518986,3
AC008825.1,True,0.0225320517815427,1.5962642410885466,1.7770985,6
