Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,KYNU
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon Production (GO:0032480),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,XAF1
GO_Biological_Process_2023,Cellular Response To Type I Interferon (GO:0071357),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,STAT1
GO_Biological_Process_2023,Response To cAMP (GO:0051591),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,STAT1
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,CTSS
GO_Biological_Process_2023,Response To Peptide (GO:1901652),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,STAT1
GO_Biological_Process_2023,Positive Regulation Of Myoblast Differentiation (GO:0045663),1/38,0.1735806579316256,0.2500178258279126,0,0,5.422604422604422,9.495592558231127,PLCB1
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,MNDA
GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,MCTP1
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,LRRK2
GO_Biological_Process_2023,Regulation Of Protein Targeting To Mitochondrion (GO:1903214),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,LRRK2
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,PLCB1
GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,TLR2
GO_Biological_Process_2023,Vesicle Cytoskeletal Trafficking (GO:0099518),1/39,0.1777206145684703,0.2537269151386337,0,0,5.279638490164806,9.12080010262218,MYO1F
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),2/153,0.1781426883872586,0.2540099890948977,0,0,2.6691444789836463,4.604729127640162,IRAK3;CD36
GO_Biological_Process_2023,Epithelium Development (GO:0060429),2/154,0.1799323214637967,0.2560650665456602,0,0,2.651450053705693,4.547699495381422,STAT1;JAK2
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,IRAK3
GO_Biological_Process_2023,Negative Regulation Of Secretion By Cell (GO:1903531),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,TNFRSF1B
GO_Biological_Process_2023,Aortic Valve Development (GO:0003176),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,TNFRSF1B
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,PLCB1
GO_Biological_Process_2023,Cyclic-Nucleotide-Mediated Signaling (GO:0019935),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,CD36
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,PLCB1
GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,STAT1
GO_Biological_Process_2023,Positive Regulation Of Wound Healing (GO:0090303),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,CLEC7A
GO_Biological_Process_2023,Regulation Of Autophagosome Assembly (GO:2000785),1/40,0.1818400384456406,0.2560650665456602,0,0,5.144004144004144,8.768612919919887,LRRK2
GO_Biological_Process_2023,Negative Regulation Of mRNA Catabolic Process (GO:1902373),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,SLC11A1
GO_Biological_Process_2023,Negative Regulation Of Proteolysis (GO:0045861),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,LRRK2
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Polymerization (GO:0030838),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,HCK
GO_Biological_Process_2023,Response To Amino Acid Starvation (GO:1990928),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,EIF2AK2
GO_Biological_Process_2023,Synaptic Vesicle Exocytosis (GO:0016079),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,STX11
GO_Biological_Process_2023,Heart Contraction (GO:0060047),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),1/41,0.1859390303366049,0.2595827791292085,0,0,5.015151515151516,8.43717221072756,PLSCR1
GO_Biological_Process_2023,Cellular Response To Amino Acid Starvation (GO:0034198),1/42,0.1900176905858975,0.2636553530745644,0,0,4.892584380389258,8.124812043283224,EIF2AK2
GO_Biological_Process_2023,Ceramide Biosynthetic Process (GO:0046513),1/42,0.1900176905858975,0.2636553530745644,0,0,4.892584380389258,8.124812043283224,SPTLC2
GO_Biological_Process_2023,Stress-Activated MAPK Cascade (GO:0051403),1/42,0.1900176905858975,0.2636553530745644,0,0,4.892584380389258,8.124812043283224,LRRK2
GO_Biological_Process_2023,Monoatomic Cation Transport (GO:0006812),1/42,0.1900176905858975,0.2636553530745644,0,0,4.892584380389258,8.124812043283224,SLC11A1
GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),1/42,0.1900176905858975,0.2636553530745644,0,0,4.892584380389258,8.124812043283224,STAT1
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),1/43,0.1940761190078197,0.2679761497249093,0,0,4.775853775853776,7.830035336967146,CD36
GO_Biological_Process_2023,Learning (GO:0007612),1/43,0.1940761190078197,0.2679761497249093,0,0,4.775853775853776,7.830035336967146,TLR2
GO_Biological_Process_2023,Lysosome Organization (GO:0007040),1/43,0.1940761190078197,0.2679761497249093,0,0,4.775853775853776,7.830035336967146,LRRK2
GO_Biological_Process_2023,Regulation Of Cellular Component Size (GO:0032535),1/43,0.1940761190078197,0.2679761497249093,0,0,4.775853775853776,7.830035336967146,RAP1GAP2
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),2/162,0.1943443078276657,0.2680204002240591,0,0,2.517857142857143,4.124561988604351,LRRK2;TYMP
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),2/163,0.1961566278092089,0.2698639667435782,0,0,2.502091519837749,4.075511298482724,GNAQ;PSAP
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),2/163,0.1961566278092089,0.2698639667435782,0,0,2.502091519837749,4.075511298482724,BST2;MCTP1
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,IRAK3
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,PTPRE
GO_Biological_Process_2023,Autophagosome Maturation (GO:0097352),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,VMP1
GO_Biological_Process_2023,Regulation Of Transport (GO:0051049),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,LRRK2
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,CD36
GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,CTSS
GO_Biological_Process_2023,Regulation Of Cell-Substrate Adhesion (GO:0010810),1/44,0.1981144149654997,0.2702642559925988,0,0,4.664552501761804,7.551493311263548,JAK2
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),8/1127,0.2018577400571027,0.2737715855750154,0,0,1.4594552589656915,2.3354087564786616,NOTCH2;PLSCR1;CLEC7A;SLC11A1;CD36;PARP14;SLC8A1;TLR2
GO_Biological_Process_2023,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),1/45,0.2021326772791743,0.2737715855750154,0,0,4.558310376492194,7.287967841732019,TLR2
GO_Biological_Process_2023,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),1/45,0.2021326772791743,0.2737715855750154,0,0,4.558310376492194,7.287967841732019,IRAK3
GO_Biological_Process_2023,Regulation Of Protein Modification Process (GO:0031399),1/45,0.2021326772791743,0.2737715855750154,0,0,4.558310376492194,7.287967841732019,ATG7
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),1/45,0.2021326772791743,0.2737715855750154,0,0,4.558310376492194,7.287967841732019,EIF2AK2
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),1/45,0.2021326772791743,0.2737715855750154,0,0,4.558310376492194,7.287967841732019,CTSS
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),1/46,0.2061310043831236,0.2775310675858189,0,0,4.45679012345679,7.038356248208516,MNDA
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),1/46,0.2061310043831236,0.2775310675858189,0,0,4.45679012345679,7.038356248208516,CTSS
GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),1/46,0.2061310043831236,0.2775310675858189,0,0,4.45679012345679,7.038356248208516,PSAP
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),1/46,0.2061310043831236,0.2775310675858189,0,0,4.45679012345679,7.038356248208516,TNFSF13B
GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),1/46,0.2061310043831236,0.2775310675858189,0,0,4.45679012345679,7.038356248208516,IL15
GO_Biological_Process_2023,Protein Transport (GO:0015031),3/313,0.2064565647387193,0.2776400485526616,0,0,1.954439640838045,3.083451463439517,VMP1;CD36;STX11
GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,LRRK2
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,CLEC7A
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,IRAK3
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,PECAM1
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,CLEC7A
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,CLEC7A
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,NAMPT
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/47,0.2101094941683413,0.2798993848369335,0,0,4.359683794466403,6.801658146757973,STAT1
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),2/172,0.2125577216442807,0.2828288558807252,0,0,2.3685474189675872,3.667794437782415,JAML;PECAM1
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),1/48,0.2140682440880332,0.2838404871961655,0,0,4.266709649688373,6.576964036635908,JAK2
GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),1/48,0.2140682440880332,0.2838404871961655,0,0,4.266709649688373,6.576964036635908,JAK2
GO_Biological_Process_2023,Myelination (GO:0042552),1/48,0.2140682440880332,0.2838404871961655,0,0,4.266709649688373,6.576964036635908,SBF2
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),1/49,0.21800735103248,0.287051442484762,0,0,4.177609427609427,6.363445371866637,IRAK3
GO_Biological_Process_2023,Autophagy Of Mitochondrion (GO:0000422),1/49,0.21800735103248,0.287051442484762,0,0,4.177609427609427,6.363445371866637,ATG7
GO_Biological_Process_2023,Erythrocyte Differentiation (GO:0030218),1/49,0.21800735103248,0.287051442484762,0,0,4.177609427609427,6.363445371866637,JAK2
GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),1/49,0.21800735103248,0.287051442484762,0,0,4.177609427609427,6.363445371866637,NUMB
GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),1/49,0.21800735103248,0.287051442484762,0,0,4.177609427609427,6.363445371866637,JAML
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),1/49,0.21800735103248,0.287051442484762,0,0,4.177609427609427,6.363445371866637,TNFRSF1B
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),1/50,0.2219269115603851,0.2901924477200888,0,0,4.092145949288806,6.1603458876211565,DOCK5
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),1/50,0.2219269115603851,0.2901924477200888,0,0,4.092145949288806,6.1603458876211565,LRRK2
GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.2219269115603851,0.2901924477200888,0,0,4.092145949288806,6.1603458876211565,STAT1
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.2219269115603851,0.2901924477200888,0,0,4.092145949288806,6.1603458876211565,LRRK2
GO_Biological_Process_2023,Positive Regulation Of Developmental Growth (GO:0048639),1/50,0.2219269115603851,0.2901924477200888,0,0,4.092145949288806,6.1603458876211565,PLCB1
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),1/50,0.2219269115603851,0.2901924477200888,0,0,4.092145949288806,6.1603458876211565,SLC11A1
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),2/179,0.2254063988806415,0.2925955132192789,0,0,2.274068949613744,3.388022281285932,NOTCH2;CD36
GO_Biological_Process_2023,Amide Biosynthetic Process (GO:0043604),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,SPTLC2
GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,EIF2AK2
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,DOCK5
GO_Biological_Process_2023,Regulation Of Synapse Assembly (GO:0051963),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,TLR2
GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,NOTCH2
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,CD36
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),1/51,0.2258270216564654,0.2925955132192789,0,0,4.01010101010101,5.966974015935645,IRAK3
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),2/180,0.2272471444291937,0.2940997821290022,0,0,2.2611786287548727,3.350427066998389,DENND1A;EVI5
GO_Biological_Process_2023,Proteolysis (GO:0006508),3/330,0.2286249316783157,0.2945969793076636,0,0,1.8512248179324693,2.731801501655754,FCN1;SRGN;CTSS
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,MCTP1
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,PSAP
GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,TBXAS1
GO_Biological_Process_2023,Cardiac Muscle Tissue Development (GO:0048738),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,NOTCH2
GO_Biological_Process_2023,Positive Regulation Of B Cell Activation (GO:0050871),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,TNFSF13B
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,RNF213
GO_Biological_Process_2023,Icosanoid Metabolic Process (GO:0006690),1/52,0.2297077768169888,0.2945969793076636,0,0,3.9312735195088138,5.782696221966044,TBXAS1
GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),1/53,0.233569272224541,0.2975321256732369,0,0,3.8554778554778553,5.606931137649977,IL15
GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),1/53,0.233569272224541,0.2975321256732369,0,0,3.8554778554778553,5.606931137649977,TNFRSF1B
GO_Biological_Process_2023,Carboxylic Acid Transport (GO:0046942),1/53,0.233569272224541,0.2975321256732369,0,0,3.8554778554778553,5.606931137649977,PSAP
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),1/53,0.233569272224541,0.2975321256732369,0,0,3.8554778554778553,5.606931137649977,JAK2
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),1/53,0.233569272224541,0.2975321256732369,0,0,3.8554778554778553,5.606931137649977,PECAM1
GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",1/53,0.233569272224541,0.2975321256732369,0,0,3.8554778554778553,5.606931137649977,RBM47
GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,IRAK3
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,ISG15
GO_Biological_Process_2023,Negative Regulation Of Protein Ubiquitination (GO:0031397),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,ISG15
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,PECAM1
GO_Biological_Process_2023,Regulation Of Myoblast Differentiation (GO:0045661),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,PLCB1
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,STAT1
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,LRRK2
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),1/54,0.2374116024468537,0.2997354491403549,0,0,3.7825424051839143,5.43914439332398,RNF213
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),2/186,0.2383134061741662,0.3005396844529763,0,0,2.186779059449867,3.136209947287738,NOTCH2;PARP14
GO_Biological_Process_2023,Neuron Migration (GO:0001764),1/55,0.2412348616553018,0.3028778406844774,0,0,3.7123082678638233,5.278844037828421,DISC1
GO_Biological_Process_2023,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",1/55,0.2412348616553018,0.3028778406844774,0,0,3.7123082678638233,5.278844037828421,LRRK2
GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),1/55,0.2412348616553018,0.3028778406844774,0,0,3.7123082678638233,5.278844037828421,SPTLC2
GO_Biological_Process_2023,Response To Peptide Hormone (GO:0043434),1/55,0.2412348616553018,0.3028778406844774,0,0,3.7123082678638233,5.278844037828421,STAT1
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),1/56,0.2450391435680432,0.306636635005214,0,0,3.644628099173554,5.125576482532065,CD36
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/56,0.2450391435680432,0.306636635005214,0,0,3.644628099173554,5.125576482532065,TNFSF13B
GO_Biological_Process_2023,Regulation Of Cation Channel Activity (GO:2001257),1/56,0.2450391435680432,0.306636635005214,0,0,3.644628099173554,5.125576482532065,CTSS
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),2/190,0.2457076347065951,0.3071345433832438,0,0,2.139817629179331,3.00347568499149,SLC11A1;SLC8A1
GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),1/57,0.2488245414130006,0.3096665071313111,0,0,3.5793650793650795,4.978922896997587,LYST
GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),1/57,0.2488245414130006,0.3096665071313111,0,0,3.5793650793650795,4.978922896997587,SLC8A1
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),1/57,0.2488245414130006,0.3096665071313111,0,0,3.5793650793650795,4.978922896997587,SPTLC2
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),1/57,0.2488245414130006,0.3096665071313111,0,0,3.5793650793650795,4.978922896997587,JAK2
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),2/192,0.2494084860677239,0.3100532658125594,0,0,2.117078410311493,2.939908923064224,LRRK2;GAS7
GO_Biological_Process_2023,Peptidyl-Threonine Phosphorylation (GO:0018107),1/58,0.2525911479606718,0.3122995130014842,0,0,3.5163919900762006,4.8384959983786695,LRRK2
GO_Biological_Process_2023,Renal System Development (GO:0072001),1/58,0.2525911479606718,0.3122995130014842,0,0,3.5163919900762006,4.8384959983786695,STAT1
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.2525911479606718,0.3122995130014842,0,0,3.5163919900762006,4.8384959983786695,KYNU
GO_Biological_Process_2023,Inorganic Anion Transport (GO:0015698),1/58,0.2525911479606718,0.3122995130014842,0,0,3.5163919900762006,4.8384959983786695,SLC11A1
GO_Biological_Process_2023,Memory (GO:0007613),1/58,0.2525911479606718,0.3122995130014842,0,0,3.5163919900762006,4.8384959983786695,PLCB1
GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),2/195,0.2549632773500623,0.3148893577718398,0,0,2.0838532304113357,2.8478683319899094,STAT1;LRRK2
GO_Biological_Process_2023,Phospholipid Transport (GO:0015914),1/59,0.256339055642632,0.3155583819461902,0,0,3.4555903866248694,4.703937185372145,ATP11A
GO_Biological_Process_2023,Regulation Of Type I Interferon Production (GO:0032479),1/59,0.256339055642632,0.3155583819461902,0,0,3.4555903866248694,4.703937185372145,XAF1
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),1/59,0.256339055642632,0.3155583819461902,0,0,3.4555903866248694,4.703937185372145,LRRK2
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),2/196,0.2568156107552619,0.3158025116004574,0,0,2.0730065221965077,2.818038680312099,ATG7;TNFSF13B
GO_Biological_Process_2023,Response To Light Stimulus (GO:0009416),1/60,0.2600683562676618,0.3191109020149147,0,0,3.396849854476973,4.574913980988086,TNFSF13B
GO_Biological_Process_2023,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),1/60,0.2600683562676618,0.3191109020149147,0,0,3.396849854476973,4.574913980988086,PECAM1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),1/61,0.2637791413086752,0.3229658310521536,0,0,3.34006734006734,4.451117734093463,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Autophagy (GO:0010507),1/61,0.2637791413086752,0.3229658310521536,0,0,3.34006734006734,4.451117734093463,LRRK2
GO_Biological_Process_2023,Regulation Of Embryonic Development (GO:0045995),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,PLCB1
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,GNAQ
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,VMP1
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,PLCB1
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,CTSS
GO_Biological_Process_2023,Fat Cell Differentiation (GO:0045444),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,CTBP2
GO_Biological_Process_2023,Glycerophospholipid Metabolic Process (GO:0006650),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,PLCB1
GO_Biological_Process_2023,Protein Lipidation (GO:0006497),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,ATG7
GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),1/62,0.2674715018007107,0.3243377719485114,0,0,3.285146547441629,4.332261561529935,TNFRSF1B
GO_Biological_Process_2023,Phosphatidylinositol Metabolic Process (GO:0046488),1/63,0.2711455282609312,0.3284420219596125,0,0,3.231997393287716,4.218078497375417,PLCB1
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),2/204,0.2716405416203822,0.3286908472698654,0,0,1.99009900990099,2.5936475306384104,EIF2AK2;STK3
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),3/364,0.2741504141328689,0.3297034754826188,0,0,1.6739583630807893,2.166233304128739,RNF213;ISG15;ATG7
GO_Biological_Process_2023,Regulation Of Secretion By Cell (GO:1903530),1/64,0.2748013108427819,0.3297034754826188,0,0,3.180535513868848,4.108319823136149,MCTP1
GO_Biological_Process_2023,Cellular Response To Virus (GO:0098586),1/64,0.2748013108427819,0.3297034754826188,0,0,3.180535513868848,4.108319823136149,JAK2
GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),1/64,0.2748013108427819,0.3297034754826188,0,0,3.180535513868848,4.108319823136149,PLSCR1
